ATERIO_DATA_CENTER_UID,DATA_CENTER_BUILDING_NAME,ATERIO_DATA_CENTER_CAMPUS_UID,DATA_CENTER_CAMPUS_NAME,DATA_CENTER_STAGE,FLG_AI_FACILITY,FLG_BTM_ONSITE_POWER_GENERATION,TOT_PROJECT_COST,ATERIO_PROVIDER_UID,PROVIDER_NAME,PROVIDER_URL,PROVIDER_PUBLIC_PRIVATE,PROVIDER_TICKER_NAME,PROVIDER_BLOOMBERG_TICKER_NAME,STOCK_EXCHANGE_PROVIDER_NAME,PROVIDER_BACKED_BY,CONSTRUCTION_EQUIPMENT_PROVIDER_COMPANIES,PROJECT_FINANCING_COMPANIES,END_USER_COMPANIES,FULL_ADDRESS,ZIP_CODE,COUNTY_FIPS_CODE,COUNTY_NAME,CITY_NAME,PLACE_FIPS_CODE,STATE_CODE,STATE_NAME,COUNTRY_CODE,COUNTRY_NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,SITE_ACREAGE,TOT_FACILITY_SPACE_SQFT,TOT_DATACENTER_SPACE_SQFT,PROV_PUB_TOT_POWER_CAPACITY_MW,ATERIO_EST_TOT_POWER_CAPACITY_MW,ATERIO_EST_TOT_POWER_CAPACITY_MW_LOWER,ATERIO_EST_TOT_POWER_CAPACITY_MW_UPPER,SELECTED_POWER_CAPACITY_MW,AVG_MARKET_POWER_COST,YEARLY_PUE,TOT_NUM_GENERATORS,DATA_CENTER_ANNOUNCED_DATE,DATA_CENTER_CANCELLED_DATE,DATA_CENTER_PROJECT_WITHDRAWN_DATE,DATA_CENTER_CONSTRUCTION_START_DATE,LATEST_SATELLITE_PICTURE_DATE,PCT_CONSTRUCTION_STATUS,DATA_CENTER_CONSTRUCTION_FINISHED_DATE,DATA_CENTER_ACTIVATION_DATE,ESTIMATED_ACTIVE_DATE_BY,ATERIO_ELECTRICAL_UTILITY_UID,UTILITY_NAME,UTILITY_CODE,UTILITY_PUBLIC_PRIVATE,UTILITY_TICKER_NAME,UTILITY_BLOOMBERG_TICKER_NAME,UTILITY_EXCHANGE_PROVIDER_TICKER_NAME,ATERIO_BAL_AUTH_UID,BAL_AUTH_ABBR,BAL_AUTH_NAME,ATERIO_BAL_AUTH_SUBREGION_UID,BAL_AUTH_SUBREGION_CODE,BAL_AUTH_SUBREGION_NAME,DATASHEET_URL,MAP_URL,PROJECT_PERMIT_URL,CAPEX_URL,PROJECT_EXECUTION_LIKELIHOOD,NOTES,RECORD_CREATED_DATE,RECORD_UPDATED_DATE,UPDATED_AT
bfc4e141-34a7-4989-b833-8022fa9aff37,Project Mica Building 5,3990127c-b7f2-47d8-94a1-a2a20c800752,"Kansas City 2, Google Campus",Announcement,Y,,10000000000.0,3c3ce532-741d-4a40-85c3-729d717d3dc1,Google,https://www.google.com/about/datacenters/locations/,Public,GOOG,GOOG:US,NASDAQ:GOOG,,,,,"12712-12646 N Virginia Ave, Kansas City, MO, USA",64165,29047,Clay County,Kansas City,38000.0,MO,Missouri,US,United States,39.321247,-94.5711,493.0,287500.0,287500.0,,96.0,94.9,97.13,96.0,,,,2024-06-17,,,,2026-01-10,0.0,2028-05-30,2028-06-30,Aterio,adcdff9d-abc3-4a8d-ae19-d1ea3fdc4741,Evergy Metro,10000.0,Public,EVRG,EVRG:US,NASDAQ:EVRG,cead66ff-8552-43d5-b723-aeedd7318b2b,MISO,"Midcontinent Independent Transmission System Operator, Inc.",9219d51e-40e9-48fc-8e60-2853a2960fc5,35,Zones 3 and 5 - MISO,"- https://www.bizjournals.com/kansascity/news/2024/06/17/google-rocky-branch-creek-northland-data-center.html
- https://www.kshb.com/news/local-news/how-much-energy-do-data-centers-use-kansas-citys-response-to-growing-demands
- https://www.kansascity.com/news/local/article304187266.html",https://maps.app.goo.gl/c1v2t4syqdTmZd9L9,,,High,"[2024-12-19 JR] Latest Satellite: 2023-05-03; Construction Status: No Construction; Estimated Active Date By: Aterio; Additional Info: Fast build plan for data center
[2025-12-01 JR] Additional Info: Estimated Power Capacity Added",2024-09-20,2026-03-20,2026-04-01
b910a12b-c515-4c76-b528-37931eb4d69f,"Kansas City, Data Center Building 1",ba4f8d28-b7c4-4018-8253-0707b7f1aa0d,"Kansas City, Google Campus",Construction,,,1000000000.0,3c3ce532-741d-4a40-85c3-729d717d3dc1,Google,https://www.google.com/about/datacenters/locations/,Public,GOOG,GOOG:US,NASDAQ:GOOG,,,,,"N Arlington Ave, Kansas City, MO, USA",64161,29047,Clay County,Kansas City,38000.0,MO,Missouri,US,United States,39.174458,-94.46154,315.0,285000.0,285000.0,,96.0,94.26,97.79,96.0,,,34.0,2023-09-01,,,2024-02-13,2026-02-18,0.95,,2026-09-30,Aterio,adcdff9d-abc3-4a8d-ae19-d1ea3fdc4741,Evergy Metro,10000.0,Public,EVRG,EVRG:US,NASDAQ:EVRG,cead66ff-8552-43d5-b723-aeedd7318b2b,MISO,"Midcontinent Independent Transmission System Operator, Inc.",9219d51e-40e9-48fc-8e60-2853a2960fc5,35,Zones 3 and 5 - MISO,https://thinkkc.com/news/news-categories/press-releases/thinkkc-blog/2024/03/20/google-announces-data-center-investment-in-kansas-city,https://maps.app.goo.gl/fVp4S7wfwrwsqLgE8,,,High,"[2024-12-19 JR] Latest Satellite: 2024-11-01; Construction Status: Construction 60%; Estimated Active Date By: Aterio
[2025-08-20 JR] Construction: Facility shell completed; generators installed on north side, additional equipment staging visible; Additional Info: Activation date updated from 2025-08-30
[2025-10-08 DP] Construction: Roof completed; cooling units and generators fully installed. Site appears in final cleanup and commissioning phase with minimal construction activity remaining.
[2025-12-01 JR] Additional Info: Estimated Power Capacity Added and sqft updated
[2026-01-23 JR] Construction: Crane visible across the cooling towers suggesting building not active yet; Additional Info: Correction made. Activation date updated from 2025-09-30 and Status updated to Construction.
[2026-03-12 SQ] Construction: There is visible work in the cooling yard. Additional Info: Activation date updated from 2026-06-30 to Q3 2026.",2024-09-20,2026-03-20,2026-04-01
b78f61d7-406e-4451-9b65-6f5787529c7f,Lenoir NC Data Center Building 2,6ee0dbbf-5ce1-4517-9c86-71d16a50a24f,"Lenoir, Google Campus",Active,,,,3c3ce532-741d-4a40-85c3-729d717d3dc1,Google,https://www.google.com/about/datacenters/locations/,Public,GOOG,GOOG:US,NASDAQ:GOOG,,,,,"1110 Overlook Dr SW, Lenoir, NC, USA",28645,37027,Caldwell County,Lenoir,37760.0,NC,North Carolina,US,United States,35.89219,-81.547455,,413950.0,413950.0,,115.33,112.3,118.44,115.33,,1.13,48.0,,,,2013-05-30,,,,2015-08-30,,1c976217-e968-45fb-8a3d-f701cb034ffd,Duke Energy Progress - (NC),3046.0,Public,DUK,DUK:US,NYSE:DUK,dd23055b-9c5b-4d3d-939a-4402448bb4bb,DUK,Duke Energy Carolinas,,,,"https://news.duke-energy.com/releases/duke-energy-google-team-up-on-solar-power-project-in-n-c?t,https://www.foxbusiness.com/technology/google-commits-1b-north-carolina-data-centers-ai-demand-surges",https://maps.app.goo.gl/xWv8aaSbct1j3DFP8,,,,[2026-03-16 JH] Additional Info: Google plans to invest $1 billion over the next two years to expand its data center infrastructure.,2024-09-20,2026-03-16,2026-04-01
cd7ea093-f459-48c4-891c-26f0f52780ed,Douglas County Data Center Building 1,b3c3c521-78f1-47bd-8a8b-ec788b354a4c,"Lithia Springs, Google Campus",Active,,,,3c3ce532-741d-4a40-85c3-729d717d3dc1,Google,https://www.google.com/about/datacenters/locations/,Public,GOOG,GOOG:US,NASDAQ:GOOG,,,,,"300 Riverside Parkway, Lithia Springs, GA, USA",30122,13097,Douglas County,Lithia Springs,46832.0,GA,Georgia,US,United States,33.750256,-84.584854,,485000.0,485000.0,,140.6,136.91,144.39,140.6,,1.09,62.0,2002-06-30,,,2006-10-30,,,,2007-12-25,,303a3327-2f71-4826-907d-2f15a0a2fc88,GreyStone Power Corporation,7090.0,Private,,,,fc5d245b-5d3e-4004-b00a-666a73bde91d,SOCO,"Southern Company Services, Inc. - Trans",,,,https://www.google.com/about/datacenters/locations/douglas-county/,https://maps.app.goo.gl/urB7VJ3pf7gik2Hb6,,,,"[2024-12-19 JR] Additional Info: Area Estimated by Aterio
[2025-01-20 JR] PPA: 79 MW from Georgia Power; Power Source: Solar",2024-09-20,2026-02-12,2026-04-01
c6579b25-c9fa-4614-a350-d6ef50e492eb,Mayes OK Data Center Building 3,a449325b-00cc-45ae-946f-fa11f3b5b32d,"Mayes County, Google Campus",Active,,,,3c3ce532-741d-4a40-85c3-729d717d3dc1,Google,https://www.google.com/about/datacenters/locations/,Public,GOOG,GOOG:US,NASDAQ:GOOG,,,,,"3499 Main Maip St, Pryor, OK, USA",74361,40097,Mayes County,Pryor,,OK,Oklahoma,US,United States,36.23772,-95.325035,,295250.0,295250.0,,48.84,47.56,50.16,48.84,,1.11,,,,,2012-08-30,,,,2013-10-01,,1b62716f-0007-4110-920a-eb337e362aff,Grand River Dam Authority (Oklahoma),7490.0,,,,,6b0bfc20-3ceb-4b9b-a50c-902a490a7db9,SPP,Southwest Power Pool,a4b47d54-af2c-4681-a4b5-170ad97c3317,GRDA,Grand River Dam Authority - SWPP,https://www.google.com/about/datacenters/locations/mayes-county/,https://maps.app.goo.gl/piD5dsrsyPsqJf4S6,,,,"[2024-12-19 JR] Additional Info: Area Estimated by Aterio
[2025-01-20 JR] PPA: 101 MW from NextEra Energy; PPA: 198 MW from Constellation Energy; PPA: 273 MW from EDF Renewable Energy; PPA: 139 MW from Enel Green Power; Power Source: Wind",2024-07-01,2025-12-09,2026-04-01
be58373a-a6a6-49c2-a037-0065b47870d4,The Dalles Data Center Building 3,5f9e8acb-9486-46f5-9016-34053c13ff71,"The Dalles, Google Campus",Active,,,,3c3ce532-741d-4a40-85c3-729d717d3dc1,Google,https://www.google.com/about/datacenters/locations/,Public,GOOG,GOOG:US,NASDAQ:GOOG,,,,,"4200 Columbia Rd, The Dalles, OR 97058, USA",97058,41065,Wasco County,The Dalles,72950.0,OR,Oregon,US,United States,45.631615,-121.19944,,104255.0,104255.0,,27.5,26.77,28.24,27.5,,1.1,12.0,,,,2005-10-30,,,,2006-10-30,,2e0df306-1574-453e-87d2-380851407e90,Northern Wasco County PUD,13788.0,Public (Special District),,,,a5802c30-6514-4ac6-a89d-f40d7628f255,BPAT,Bonneville Power Administration,,,,https://www.google.com/about/datacenters/locations/the-dalles/,https://maps.app.goo.gl/kywRzbHmZusRLzxaA,,,,[2024-12-19 JR] Additional Info: Area Estimated by Aterio,2024-07-01,2025-12-09,2026-04-01
729cf446-e695-429a-a4aa-78a60e8e4a40,Gotspace Bozrah - Building 2,b5652304-10c3-4bde-8a98-68caee7f2aa3,"Bozrah, Gotspace Campus",Announcement,,,,ade48719-9f26-474b-b095-636a34366b35,Gotspace Data Partners,https://www.gotspacedatapartners.com/,Private,,,,,,,,"Bozrah St, 06334 Bozrah, Connecticut",6334,9011,New London County,Bozrah,,CT,Connecticut,US,United States,41.56029,-72.168015,147.0,156836.0,156836.0,32.0,32.0,30.52,33.56,32.0,,,,,,,,2026-02-05,0.0,2026-07-30,2028-06-30,Aterio,c2af18fa-72d4-4cc5-8f30-78dec2c16e51,Bozrah Light & Power Company,2089.0,,,,,1164f15f-eb65-4d74-9a7e-72f721f4080f,ISO-NE,ISO New England Inc.,e7934bc5-b48d-4f62-b876-d0cdaefe2d07,4004,ISNE - Connecticut,https://www.gotspacedatapartners.com/our-data-centers,https://maps.app.goo.gl/eMp7XteBfk6DA5Ay9,,,Low,"[2024-12-19 JR] Latest Satellite: 2024-04-22; Construction Status: No Construction; Estimated Active Date By: Aterio
[2026-1-26 DS] Additional Info: No recent updates on the project. Updated estimated activation date from 2026-08-30.",2024-10-20,2026-03-20,2026-04-01
56634577-9901-4d23-8f0c-f5447dbcbfe1,Virginia Data Center Building 1,84e68c6d-9e1b-4c53-8c0b-66c815636198,"Chantilly, H5 Campus",Active,,,,4794b855-5dd4-4d6a-b7f0-5eab019bca07,H5 Data Centers,https://www.h5datacenters.com,Private,,,,,,,,"4050 Lafayette Center Dr, Chantilly, VA, USA",20151,51059,Fairfax County,Chantilly,14744.0,VA,Virginia,US,United States,38.90931,-77.47227,11.0,42860.0,42860.0,3.0,3.81,3.64,4.0,3.0,,,,,,,,,,,2011-08-30,,498190ca-b66d-4a6a-becc-3657df8fca8d,Northern Virginia Elec Coop,13640.0,Private,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://h5datacenters.com/virginia-data-center.html,https://maps.app.goo.gl/Hp95in5r7Tv5NSSm8,,,,,2024-07-01,2026-03-20,2026-04-01
d7a9e1f9-e672-4a82-8ce2-38739305b50f,Duluth II Data Center,,,Active,,,,529d1989-8bd8-42eb-b7d7-a8c86bab81ae,Involta/Ark,https://www.arkdna.com,Private,,,,,,,,"3401 Technology Drive, Duluth, MN",55802,27137,St. Louis County,Duluth,17000.0,MN,Minnesota,US,United States,46.82748,-92.130714,,26000.0,26000.0,1.0,2.45,2.33,2.57,1.0,7.71,,2.0,,,,,,,,2013-02-01,,433f76a3-c77a-461f-9213-0d7e3fe14e86,"ALLETE, Inc.",12647.0,Public,ALE,ALE:US,NYSE:ALE,cead66ff-8552-43d5-b723-aeedd7318b2b,MISO,"Midcontinent Independent Transmission System Operator, Inc.",527867f1-e429-47f3-a914-5913fe5f8eed,1,Zone 1 - MISO,https://www.arkdna.com/data-centers/minnesota/,https://maps.app.goo.gl/tQVctzHxUgobfFz67,,,,"[2026-01-14 AV] Additional Info: In May 2024, Involta rebranded as Ark Data Centers, with all existing Involta data center facilities continuing under the new Ark Data Centers name.",2024-07-01,2026-03-20,2026-04-01
af9d8582-bbb7-4ae7-a8ce-1d85b5abfac2,AZS - 1 - Scottsdale Data Center,,,Active,,,,01c75506-a6f7-4a85-b40d-e84435fcc549,Iron Mountain Data Centers,https://www.ironmountain.com/data-centers,Public,IRM,IRM:US,NYSE:IRM,,,,,"8521 East Princess Drive, Scottsdale, AZ, USA",85255,4013,Maricopa County,Scottsdale,65000.0,AZ,Arizona,US,United States,33.644478,-111.89558,4.5,121000.0,121000.0,5.0,8.37,7.98,8.78,5.0,6.83,,,,,,2000-06-30,,,,2001-06-30,,5f1c3274-a117-4201-b548-6a9e4b37f693,Salt River Project,16572.0,Private,,,,d27b2e02-1856-43f6-a53f-4c7bb6262bf2,AZPS,Arizona Public Service Company,,,,https://www.ironmountain.com/data-centers/locations/scottsdale-data-center,https://maps.app.goo.gl/AVAszYTmX6yTdT5f9,,,,,2024-07-01,2026-02-12,2026-04-01
17d38f61-19da-430f-9f8d-8818bcd87bc3,NJE - 1 - New Jersey Data Center,,,Active,,,,01c75506-a6f7-4a85-b40d-e84435fcc549,Iron Mountain Data Centers,https://www.ironmountain.com/data-centers,Public,IRM,IRM:US,NYSE:IRM,,,,,"3003 Woodbridge Avenue, Edison, NJ, USA",8837,34023,Middlesex County,Edison,,NJ,New Jersey,US,United States,40.521084,-74.34738,43.0,830000.0,830000.0,30.0,91.29,87.06,95.73,30.0,11.08,,,,,,2010-05-30,,,,2011-06-30,,6a880b5e-420e-45a7-bf47-291dc8873a78,Public Service Elec & Gas Co,15477.0,Public,PEG,PEG:US,NYSE:PEG,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",5b502888-3fef-40c7-8ead-bbcb7d194210,PS,Public Service Electric & Gas of New Jersey zone - PJM,https://www.ironmountain.com/data-centers/locations/new-jersey-data-center,https://maps.app.goo.gl/kR5itPXEAwUpeUY6A,,,,,2024-07-01,2026-03-20,2026-04-01
2900694a-e097-44f1-8b6c-168f203891e9,WPA - 1 - W. Pennsylvania Data Center,,,Active,,,,01c75506-a6f7-4a85-b40d-e84435fcc549,Iron Mountain Data Centers,https://www.ironmountain.com/data-centers,Public,IRM,IRM:US,NYSE:IRM,,,,,"1137 Branchton Road, Boyers, PA, USA",16020,42019,Butler County,Boyers,,PA,Pennsylvania,US,United States,41.092094,-79.912186,200.0,330000.0,330000.0,15.0,38.09,36.33,39.95,15.0,7.14,,,,,,,,,,2016-10-01,Aterio,7afd6e63-6d1e-4c38-bc14-85c7e440dacf,Pennsylvania Electric Co,14711.0,Public,FE,FE:US,NYSE:FE,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",4bb6bca9-55a9-4621-a4c2-dc6c51f58c5e,AP,Allegheny Power zone - PJM,https://www.ironmountain.com/data-centers/locations/pennsylvania-data-center,https://maps.app.goo.gl/B2sPjuXfLMY8fn296,,,,,2024-07-01,2026-03-20,2026-04-01
8e5103a7-86d9-4795-b7c0-04b84a2144f9,White Oak Technology Park Data Center 1,448d54b2-f245-4661-989f-0429a8563d5f,"Henrico, Iron Mountain Campus",Announcement,,,,01c75506-a6f7-4a85-b40d-e84435fcc549,Iron Mountain Data Centers,https://www.ironmountain.com/data-centers,Public,IRM,IRM:US,NYSE:IRM,,,,,"5900 Technology Blvd, Sandston, VA, United States",23150,51087,Henrico County,Sandston,70256.0,VA,Virginia,US,United States,37.475143,-77.23281,66.0,200000.0,364860.0,18.0,62.57,59.66,65.61,18.0,,,,2024-11-18,,,2025-05-15,2026-01-19,0.0,2027-02-28,2027-03-30,Aterio,5b0c2f7d-42e6-4e89-997c-39d2e368e019,Virginia Electric & Power Co,19876.0,Public,D,D:US,NYSE:D,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,"https://finance.yahoo.com/news/iron-mountain-announces-acquisition-data-175000207.html,https://www.dominionenergy.com/projects-and-facilities/electric-projects/power-line-projects/white-oak,https://www.linkedin.com/posts/iron-mountain-data-centers_a-new-chapter-begins-in-richmond-va-activity-7330849901481754625-bxIt/?rcm=ACoAAAmuuF4BvsgagH4Z8-Z8-0LaBPPY6467cAs",https://maps.app.goo.gl/3gNnTFEuC3Q9shsk9,,,High,"[2024-12-19 JR] Latest Satellite: 2024-06-23; Construction Status: No Construction; Estimated Active Date By: Aterio; Additional Info: Land Acquired in November 2024
[2025-05-21 JR] Additional Info: Power capacity updated to reflect 18 MW expected by 2027, with the remaining 38 MW to be delivered by 2030.
[2025-06-30 JR] Construction: Tree clearing completed and site preparation underway in both sections of the parcel; grading activity indicates foundation work is expected to begin soon.
[2025-11-24 DP] Additional Info: The previously reported site cleanup was unrelated to the data center and instead appears to be activity at an electrical substation. Stage updated to Announcement",2024-11-20,2026-03-20,2026-04-01
8f14b7e9-265d-41f8-9c72-695d300cea3f,VA-6 - Northern Virginia Data Center,8807d47d-cc3a-4513-bd9a-63beca8d3e81,"Manassas, Iron Mountain Campus",Active,,,,01c75506-a6f7-4a85-b40d-e84435fcc549,Iron Mountain Data Centers,https://www.ironmountain.com/data-centers,Public,IRM,IRM:US,NYSE:IRM,,,,,"11891 Sudley Manor Drive, Manassas, VA, USA",20109,51153,Prince William County,Manassas,48952.0,VA,Virginia,US,United States,38.767662,-77.5392,142.0,230000.0,230000.0,32.0,31.7,30.23,33.24,32.0,,,18.0,,,,2023-10-30,,,,2025-03-01,Aterio,498190ca-b66d-4a6a-becc-3657df8fca8d,Northern Virginia Elec Coop,13640.0,Private,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://www.ironmountain.com/data-centers/locations/virginia-data-center,https://maps.app.goo.gl/1kmZihbCuJdX4avh7,,,,"[2024-12-19 JR] Latest Satellite: 2024-10-10; Construction Status: Construction%; Estimated Active Date By: Aterio
[2025-01-29 JR] Additional Info: Activation date updated by Iron Mountain
[2025-06-30 JR] Additional Info: Stage updated based on latest satellite image",2024-09-20,2026-03-20,2026-04-01
099b0f6d-5b4c-40ff-8fe9-90aaefd0af77,AZP - 3 - Phoenix Data Center,ddf009ed-dc7f-4afd-94d5-8c81aeff2b9e,"Phoenix, Iron Mountain Campus",Active,,,,01c75506-a6f7-4a85-b40d-e84435fcc549,Iron Mountain Data Centers,https://www.ironmountain.com/data-centers,Public,IRM,IRM:US,NYSE:IRM,,,,,"1110 N 52nd St, Phoenix, AZ, United States",85008,4013,Maricopa County,Phoenix,55000.0,AZ,Arizona,US,United States,33.457256,-111.9725,39.0,230000.0,230000.0,36.0,33.34,31.79,34.96,36.0,,,21.0,,,,2024-02-28,2026-03-16,1.0,,2026-03-16,Aterio,5f1c3274-a117-4201-b548-6a9e4b37f693,Salt River Project,16572.0,Private,,,,d27b2e02-1856-43f6-a53f-4c7bb6262bf2,AZPS,Arizona Public Service Company,,,,https://www.ironmountain.com/about-us/newsroom/press-releases/2022/november/iron-mountain-data-centers-expands-footprint-in-north-america,https://maps.app.goo.gl/BkPNeZkTASQV93Wr5,,,,"[2024-12-19 JR] Latest Satellite: 2024-10-11; Construction Status: Construction 50%; Estimated Active Date By: Aterio
[2025-09-18 JR] Construction: Roof completed with extensive cooling units and generators installed, site activity indicates, advanced commissioning stage; Additional Info: Activation date updated from 2026-01-30
[2025-12-01 DP] Construction: Building structure and core equipment apparently installed; Visible exterior work, presence of cranes; Additional Info: Activation Date updated from 2025-11-30.
[2026-01-07 DS] Additional Info: Waiting for more recent Satellite Imagery to Confirm Activation.
[2026-01-19 DS] Construction: Little visible progress since the last update, exterior work still pending, no parking lot activity; Additional Info: Updated estimated activation date from 2025-12-31.
[2026-02-27 SQ] Construction: There is still activity outside the building, still no parking lot activity; Additional Info: Activation date from 2026-03-31 to Q2 2026.
[2026-03-18 SQ] Construction: Visible parking lot activity which suggest the building is already active. Additional Info: Stage updated to Active. ",2024-10-24,2026-03-18,2026-04-01
0023fd71-263c-4bfe-8251-a304c995f52a,Joule Data Center 1,db969f40-74a6-11f0-b2e3-493822b64309,JOULE Campus,Construction,Y,Y,,51939e77-1f01-40ab-9aa7-058fefa72d6f,Joule Capital Partners ,https://joulepower.ai,Private,,,,,"Caterpillar Inc., AE Urbia, Okland Construction",,,"McCornick Rd, Delta, UT 84624, USA",84624,49027,Millard County,Delta,18910.0,UT,Utah,US,United States,39.190445,-112.377266,4000.0,,,233.0,,,,233.0,,,,2025-08-06,,,2025-10-01,2026-03-12,0.05,,2027-06-01,Provider,962ac37f-49c9-4165-9823-c50dc8d9bd58,PacifiCorp,14354.0,Private,,,,8fb9e0a0-9b83-4fa0-b447-b9fc5a4c2e33,PACW,PacifiCorp - West,,,,"https://joulecapitalpartners.com/,https://www.youtube.com/watch?v=Yf7jXk6Kyfw,https://www.abc4.com/news/central-utah/millard-county-billion-dollar-ai-data-center/,https://www.yahoo.com/news/articles/millard-county-approved-multi-billion-184637533.html,https://www.ksl.com/article/51402125/groundbreaking-for-new-millard-county-artificial-intelligence-data-center",https://maps.app.goo.gl/jUewnktZUP2SpipSA,,,High,"[2025-08-08 JR] Additional Info: Millard County Commission unanimously approved a rezone for a project by Joule Capital Partners with Wheeler Machinery, to be powered by Caterpillar G3520K generators and 1.1 GWh of battery storage; No details on # of buildings yet
[2025-11-27 JR] Construction: Site clearing started at small scale; Additional Info: Provider announced thay they broke ground, satellite confirm the site clearing start, but at the section where the ceremony took place; Activation Dates and Power Capacity updated based on providers timelines.
[2026-01-06 FC] Additional Info: Updated activation date from 2026-12-01",2025-08-08,2026-03-20,2026-04-01
0a596aee-fad6-49ab-8118-4ac78016f481,Joule Data Center 12,db969f40-74a6-11f0-b2e3-493822b64309,JOULE Campus,Announcement,Y,Y,,51939e77-1f01-40ab-9aa7-058fefa72d6f,Joule Capital Partners ,https://joulepower.ai,Private,,,,,"Caterpillar Inc., AE Urbia, Okland Construction",,,"McCornick Rd, Delta, UT 84624, USA",84624,49027,Millard County,Delta,18910.0,UT,Utah,US,United States,39.199306,-112.390495,4000.0,,,233.0,,,,233.0,,,,2025-08-06,,,,2026-03-12,0.0,,2028-09-01,Provider,962ac37f-49c9-4165-9823-c50dc8d9bd58,PacifiCorp,14354.0,Private,,,,8fb9e0a0-9b83-4fa0-b447-b9fc5a4c2e33,PACW,PacifiCorp - West,,,,"https://joulecapitalpartners.com/,https://www.youtube.com/watch?v=Yf7jXk6Kyfw,https://www.abc4.com/news/central-utah/millard-county-billion-dollar-ai-data-center/,https://www.yahoo.com/news/articles/millard-county-approved-multi-billion-184637533.html,https://www.ksl.com/article/51402125/groundbreaking-for-new-millard-county-artificial-intelligence-data-center",https://maps.app.goo.gl/jUewnktZUP2SpipSA,,,High,"[2025-08-08 JR] Additional Info: Millard County Commission unanimously approved a rezone for a project by Joule Capital Partners with Wheeler Machinery, to be powered by Caterpillar G3520K generators and 1.1 GWh of battery storage; No details on # of buildings yet
[2025-11-27 JR] Additional Info: Activation Dates and Power Capacity updated based on providers timelines.
[2026-01-06 FC] Additional Info: Updated activation date from 2027-11-01",2025-08-08,2026-03-20,2026-04-01
06e823ac-2dcc-4f73-9234-f0e6533a6a5b,Luck Stone Leesburg Data Center 5,68596c00-792f-11f0-88b3-aba97374aca7,Luck Stone Leesburg Plant,Announcement,,,,4e2a917e-0d2b-4469-8c76-37d9be3a48df,Luck Stone,https://www.luckstone.com/,Private,,,,,,,,"20035 Luck Ln, Ashburn, VA 20147, USA",20175,51107,Loudoun County,Leesburg,44984.0,VA,Virginia,US,United States,39.056286,-77.53304,130.0,325000.0,325000.0,,63.59,60.64,66.68,63.59,,,,2024-10-15,,,,2026-01-22,0.0,,2029-03-01,Aterio,,,,,,,,35f051b0-f1ce-470d-81d2-ea5c0d197f3a,PJM,"PJM Interconnection, LLC",469a7dc0-fc5e-4f8e-8184-301f28134241,DOM,Dominion Virginia Power zone - PJM,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/AFF07D97-8726-4609-881D-BB8FF59330D6,https://maps.app.goo.gl/VdQpMF6XcxMsTa2Q9,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/AFF07D97-8726-4609-881D-BB8FF59330D6?tab=attachments,,Medium,"[2025-08-14 JR] Additional Info: Luck Stone Corporation behind this application, Project under review ",2025-08-14,2026-03-20,2026-04-01
