"Plant.Code","huc_12","YEAR","Plant.Name","County","State","Name.of.Water.Source","coolingType","ModelType","Plant.level_dom_fuel","general_mover","Net.Generation.Year.To.Date","cu_mgd","cu_lower_mgd","cu_upper_mgd","wd_mgd","wd_lower_mgd","wd_upper_mgd"
887,"051402060701",2008,"Joppa Steam","Massac","IL","Ohio River","Once-through fresh","river","coal","ST",8049398,7.17618275770989,5.59742255101371,8.75494296440606,699.674035284968,318.663205634995,5211.11297062282
889,"071402040908",2008,"Baldwin Energy Complex","Randolph","IL","Baldwin Lake","Recirculating pond","pond","coal","ST",13073751,18.4074731173714,14.3578290315497,22.4571172031931,18.4074731173714,14.3578290315497,22.4571172031931
891,"071300031002",2008,"Havana","Mason","IL","Illinois River","Recirculating Tower","tower","coal","ST",2690671,3.7832123477329,3.10223412514098,4.46419057032482,5.29649728682605,3.4900133907836,8.92838114064964
892,"071300010804",2008,"Hennepin Power Station","Putnam","IL","Illinois River","Once-through fresh","river","coal","ST",1609505,1.15543527501781,0.901239514513895,1.40963103552173,137.06866150493,62.135730699928,1037.57145136592
897,"051201090509",2008,"Vermilion","Vermilion","IL","Vermilion Reservoir","Recirculating Tower","tower","coal","ST",934304,1.41709506787325,1.16201795565606,1.67217218009043,1.98393309502254,1.30727020011307,3.34434436018086
898,"071100090402",2008,"Wood River","Madison","IL","Mississippi River","Once-through fresh","river","coal","ST",3250767,2.29507005221764,1.79015464072976,2.79998546370552,267.55150827543,121.320366065021,2023.27589745231
963,"071300070707",2008,"Dallman","Sangamon","IL","Lake Springfield","Once-through fresh","lake","coal","ST",1439185,1.26193226385884,0.984307165809894,1.53955736190778,129.890983684629,59.0929938866259,971.21946621156
964,"071300070707",2008,"Lakeside","Sangamon","IL","Lake Springfield","Once-through fresh","lake","coal","ST",312978,0.362560840872597,0.282797455880626,0.442324225864569,36.6831106658086,16.693004067007,274.023243226208
972,"040400020501",2008,"Winnetka","Cook","IL","Municipality","Once-through fresh","lake","gas","ST",4818,0.00901800094163246,0.00703404073447332,0.0110019611487916,0.895371939936549,0.407418008819501,6.68922956531408
976,"051402040101",2008,"Marion","Williamson","IL","Lake Of Egypt","Once-through fresh","lake","coal","ST",1513620,1.64866322701013,1.2859573170679,2.01136913695236,167.80502312866,76.3799735401039,1252.40985267864
981,"040400010603",2008,"State Line Energy","Lake","IN","Lake Michigan","Once-through fresh","lake","coal","ST",3667665,2.71435741598221,2.11719878446612,3.31151604749829,283.782563326899,129.015039771114,2126.72785083836
983,"051401010302",2008,"Clifty Creek","Jefferson","IN","Ohio River","Once-through fresh","river","coal","ST",8416090,6.86361172768244,5.3536171475923,8.37360630777258,700.221033746311,318.437658370865,5242.13873747333
988,"050902030802",2008,"Tanners Creek","Dearborn","IN","Ohio River","Once-through fresh","river","coal","ST",4688090,3.50324253638818,2.73252917838278,4.27395589439358,357.075982636782,162.453147060397,2669.40607494371
990,"051202011205",2008,"Harding Street","Marion","IN","River","Complex","complex","coal","ST",3378670,3.05195356054325,2.411294770146,3.6928102697057,236.236390410887,107.603006575087,1763.80406187267
991,"051202011503",2008,"Eagle Valley","Morgan","IN","River","Complex","complex","coal","ST",1213879,1.41008585074305,0.940579175944522,2.11142413580386,84.462320789937,1.65066844515175,965.958604647266
992,"051202011201",2008,"CC Perry K","Marion","IN","W. Fork, White River","Recirculating Tower","tower","multi-fuel","ST",1032,0,0,0,0,0,0
994,"051202021001",2008,"AES Petersburg","Pike","IN","River","Complex","complex","coal","ST",11688504,13.2036994799205,10.6621633046583,15.7452356551827,416.053108908029,192.041567331728,3027.41913875374
995,"040400010603",2008,"Bailly","Porter","IN","Lake Michigan","Once-through fresh","lake","coal","ST",2530321,2.38054759749991,1.85682712604993,2.90426806894989,245.249124952292,111.513977499018,1836.97467153394
997,"040400010603",2008,"Michigan City","La Porte","IN","Lake Michigan","Recirculating Tower","tower","coal","ST",2386752,2.90118464783734,2.37897141122662,3.42339788444806,4.06165850697228,2.67634283762995,6.84679576889612
1001,"051201081602",2008,"Cayuga","Vermillion","IN","Wabash River","Complex","complex","coal","ST",6196249,4.81433408218337,3.5665480918324,8.24921815019948,442.292689362324,6.44907096911781,3683.78223507508
1004,"051202020803",2008,"Edwardsport","Knox","IN","White River","Once-through fresh","river","coal","ST",539728,0.722657560620342,0.563672897283867,0.881642223956818,76.645826498336,34.8339736619954,575.113635539028
1007,"051202010701",2008,"Noblesville","Hamilton","IN","White River","Recirculating Tower","tower","gas","NGCC",412878,0.315305189380915,0.25855025529235,0.372060123469479,0.44142726513328,0.290869037203894,0.744120246938958
1008,"051401010904",2008,"R Gallagher","Floyd","IN","Ohio River","Once-through fresh","river","coal","ST",2730207,2.51460115736992,1.96138890274854,3.06781341199131,250.855093717759,114.193359420723,1871.61264456765
1010,"051201110604",2008,"Wabash River","Vigo","IN","Wabash River","Once-through fresh","river","coal","ST",4789065,4.07741204490174,3.18038139502336,4.97444269478012,415.777987814349,189.116394650443,3110.86848879952
1012,"051402011203",2008,"F B Culley","Warrick","IN","Ohio River","Once-through fresh","river","coal","ST",2446801,2.28614544546025,1.783193447459,2.78909744346151,228.133495173195,103.84469940079,1702.45601412968
1016,"030300040705",2008,"Butler-Warner Generation Plant","Cumberland","NC","City Water","Recirculating Tower","tower","gas","NGCC",36104,0.055789346040626,0.0457472637533133,0.0658314283279387,0.0781050844568764,0.0514656717224775,0.131662856655877
1024,"051201100604",2008,"Crawfordsville","Montgomery","IN","Wells/Cooling Tower","Recirculating Tower","tower","coal","ST",26292,0.073117524707502,0.0599563702601517,0.0862786791548524,0.102364534590503,0.0674509165426706,0.172557358309705
1032,"051201040705",2008,"Logansport","Cass","IN","Eel River","Once-through fresh","river","coal","ST",158420,0.219083676156549,0.170885267402108,0.26728208491099,21.6963457465954,9.87547693058073,161.939387337978
1037,"051201011602",2008,"Peru","Miami","IN","Wabash River","Once-through fresh","river","coal","ST",54756,0.0657127568326121,0.0512559503294374,0.0801695633357867,6.73079316066678,3.06108789927475,50.3861687179907
1040,"050800030707",2008,"Whitewater Valley","Wayne","IN","East Fork Of Whitewater River","Recirculating Tower","tower","coal","ST",397992,0.633035290586075,0.519088938280582,0.746981642891569,0.886249406820506,0.583975055565655,1.49396328578314
1043,"051202021001",2008,"Frank E Ratts","Pike","IN","White River Cooling","Complex","complex","coal","ST",1710040,1.49314773053944,1.08488947875454,2.44571819788177,121.89920729047,1.91201274368299,1069.32920328163
1046,"070600050202",2008,"Dubuque","Dubuque","IA","Mississippi River","Once-through fresh","river","coal","ST",271984,0.316134725502704,0.246585085892109,0.385684365113299,37.7130550982629,17.0941607618798,285.594148166191
1047,"070600010705",2008,"Lansing","Allamakee","IA","Mississippi River","Once-through fresh","river","coal","ST",2068193,1.75545180666327,1.36925240919735,2.14165120412919,224.780356743724,101.780222610582,1708.44709246322
1048,"070801010204",2008,"Milton L Kapp","Clinton","IA","Mississippi River","Once-through fresh","river","coal","ST",686913,0.654738610553439,0.510696116231683,0.798781104875196,75.5278413943453,34.2604545501772,570.423899573369
1058,"070802051507",2008,"Sixth Street","Linn","IA","River/Lake","Once-through fresh","river","multi-fuel","ST",25641,0.0864688392099659,0.0674456945837734,0.105491983836158,10.4946817830151,4.75536566985727,79.5704530518443
1060,"070802051504",2008,"Duane Arnold Energy Center","Linn","IA","Cedar River","Recirculating Tower","tower","nuclear","ST",5282202,7.76737425645393,6.36924689029222,9.16550162261563,10.8743239590355,7.16540275157875,18.3310032452313
1073,"070802051405",2008,"Prairie Creek","Linn","IA","River","Once-through fresh","river","coal","ST",337014,0.522468255700108,0.407525239446084,0.637411271954131,64.1450274723021,29.0547581461906,486.933840450766
1077,"070802080206",2008,"Sutherland","Marshall","IA","Wells","Recirculating Tower","tower","coal","ST",727036,1.03385466450511,0.847760824894189,1.21994850411603,1.44739653030715,0.953730928005963,2.43989700823206
1081,"070801010406",2008,"Riverside","Scott","IA","Mississippi River","Once-through fresh","river","coal","ST",697987,0.791841862359027,0.617636652640041,0.966047072078013,88.8160850312152,40.3054741651538,669.795814590547
1082,"102300060602",2008,"Walter Scott Jr Energy Center","Pottawattamie","IA","Missouri River, Wells","Complex","complex","coal","ST",11829853,10.6764355648844,8.55246559632419,12.8004055334447,497.600966636251,228.268826553986,3659.30177135302
1091,"102300010305",2008,"George Neal North","Woodbury","IA","Missouri River","Once-through fresh","river","coal","ST",6146350,4.88135488519901,3.80745681045523,5.95525295994279,513.390033227233,233.256982499573,3855.93144859637
1104,"070801041505",2008,"Burlington","Des Moines","IA","River","Once-through fresh","river","coal","ST",1180922,0.877576406306575,0.684509596919128,1.07064321569402,102.098729995455,46.2965781502569,772.07096796236
1122,"070801050406",2008,"Ames Electric Services Power Plant","Story","IA","Wells","Recirculating Tower","tower","coal","ST",448504,0.688868547978412,0.564872209342298,0.812864886614526,0.964415967169777,0.635481235510085,1.62572977322905
1131,"070802050701",2008,"Streeter Station","Black Hawk","IA","Wells","Complex","complex","coal","ST",49504,0.0179120880533471,0,0.105681319514748,0.0250769232746859,0,0.211362639029495
1167,"070801010701",2008,"Muscatine Plant #1","Muscatine","IA","Mississippi River","Once-through fresh","river","coal","ST",1394787,1.3352392429184,1.04148660947635,1.62899187636044,168.625195388371,76.366990863159,1280.82027586383
1175,"070801051105",2008,"Pella","Marion","IA","Municipality","Recirculating Tower","tower","coal","ST",65607,0.168106004017651,0.137846923294474,0.198365084740829,0.235348405624712,0.155077788706283,0.396730169481657
1206,"102801020101",2008,"Summit Lake","Union","IA","Green Valley Lake","Recirculating Tower","tower","gas","NGCC",2363,0.00393880085041789,0.00322981669734267,0.00464778500349311,0.00551432119058505,0.0036335437845105,0.00929557000698622
1217,"102300030402",2008,"Earl F Wisdom","Clay","IA","Wells","Recirculating Tower","tower","coal","ST",78410,0.13865631568382,0.113698178860732,0.163614452506908,0.194118841957348,0.127910451218324,0.327228905013815
1218,"070801010603",2008,"Fair Station","Muscatine","IA","Mississippi River","Once-through fresh","river","coal","ST",306110,0.332200239976264,0.259116187181486,0.405284292771042,35.7898234778758,16.2564610272435,269.052699661455
1230,"110400060405",2008,"Cimarron River","Seward","KS","Wells","Recirculating Tower","tower","gas","ST",69690,0.130741111454666,0.107207711392826,0.154274511516506,0.183037556036532,0.120608675316929,0.308549023033011
1233,"110300040106",2008,"Fort Dodge","Ford","KS","Wells","Recirculating Tower","tower","gas","ST",402408,0.611100272907739,0.501102223784346,0.721098322031133,0.855540382070835,0.56374000175739,1.44219664406227
1235,"110300040503",2008,"Great Bend","Barton","KS","Wells","Recirculating Tower","tower","gas","ST",136288,0.18037578843042,0.147908146512944,0.212843430347896,0.252526103802588,0.166396664827063,0.425686860695791
1239,"110702070904",2008,"Riverton","Cherokee","KS","Spring River","Once-through fresh","river","coal","ST",458216,0.570834331505467,0.445250778574264,0.69641788443667,57.466533809251,26.138579773288,429.938279762786
1240,"110300130102",2008,"Gordon Evans Energy Center","Sedgwick","KS","Wells","Recirculating Tower","tower","gas","ST",495468,0.808840291419235,0.663249038963773,0.954431543874697,1.13237640798693,0.746155168834244,1.90886308774939
1241,"102901020208",2008,"La Cygne","Linn","KS","Lacygne Lake","Once-through fresh","lake","coal","ST",9742106,9.17270309040996,7.15470841051977,11.1906977703001,848.766205739707,387.280698917946,6281.93330415204
1242,"110300130104",2008,"Murray Gill","Sedgwick","KS","Wells","Recirculating Tower","tower","gas","ST",213392,0.422594576656382,0.346527552858233,0.498661600454531,0.591632407318935,0.389843496965512,0.997323200909062
1243,"110702050204",2008,"Neosho","Labette","KS","Neosho River","Recirculating Tower","tower","gas","ST",3482,0.00880025747169416,0.00721621112678921,0.0103843038165991,0.0123203604603718,0.00811823751763786,0.0207686076331982
1248,"110300120304",2008,"Hutchinson Energy Center","Reno","KS","Wells","Recirculating Tower","tower","gas","ST",252794,0.406004869521275,0.332923993007445,0.479085746035104,0.568406817329785,0.374539492133376,0.958171492070209
1250,"102701040503",2008,"Lawrence Energy Center","Douglas","KS","Kansas River","Recirculating Tower","tower","coal","ST",3781018,5.0746742063465,4.16123284920413,5.98811556348887,7.1045438888851,4.68138695535465,11.9762311269777
1252,"102701020903",2008,"Tecumseh Energy Center","Shawnee","KS","Kansas River","Recirculating Tower","tower","coal","ST",1440798,1.94737354158358,1.59684630409854,2.29790077906863,2.72632295821702,1.79645209211086,4.59580155813726
1271,"110701030207",2008,"Coffeyville","Montgomery","KS","Municipality","Recirculating Tower","tower","gas","ST",128,0.000156868454757446,0.000128632132901106,0.000185104776613786,0.000219615836660425,0.000144711149513744,0.000370209553227573
1295,"102400110608",2008,"Quindaro","Wyandotte","KS","Missouri River","Once-through fresh","river","coal","ST",1068674,0.944442695982952,0.736665302866703,1.1522200890992,96.8912015339144,44.0587203177929,725.639755531088
1330,"110300130203",2008,"Wellington 1","Sumner","KS","Municipality","Recirculating Tower","tower","gas","ST",7,0.00121631202182627,0.000997375857897545,0.001435248185755,0.00170283683055678,0.00112204784013474,0.00287049637151001
1336,"110300010805",2008,"Garden City","Finney","KS","Wells","Recirculating Tower","tower","gas","ST",64387,0.105095561509499,0.086178360437789,0.124012762581209,0.147133786113298,0.0969506554925127,0.248025525162417
1353,"050702040401",2008,"Big Sandy","Lawrence","KY","Big Sandy River","Recirculating Tower","tower","coal","ST",6021182,7.24995065849163,5.94495953996313,8.55494177702012,10.1499309218883,6.68807948245852,17.1098835540402
1355,"051002050507",2008,"E W Brown","Mercer","KY","Herrington Lake","Recirculating Tower","tower","coal","ST",4123461,5.15400850612083,4.22628697501908,6.08173003722258,7.21561190856917,4.75457284689647,12.1634600744452
1356,"050902031010",2008,"Ghent","Carroll","KY","Ohio River","Recirculating Tower","tower","coal","ST",12506959,16.0060625165238,13.1249712635495,18.8871537694981,22.4084875231333,14.7655926714932,37.7743075389961
1357,"051100030505",2008,"Green River","Muhlenberg","KY","Green River","Once-through fresh","river","coal","ST",962135,0.941243657888415,0.734170053152964,1.14831726262387,95.3181916441783,43.3719199921202,712.227338737752
1361,"051002050708",2008,"Tyrone","Woodford","KY","Kentucky River","Once-through fresh","river","coal","ST",355632,0.390129995939556,0.304301396832853,0.475958595046258,40.5590612373616,18.4408274842018,303.888614950886
1363,"051401010903",2008,"Cane Run","Jefferson","KY","Ohio River","Once-through fresh","river","coal","ST",3412634,3.1190530657099,2.43286139125372,3.80524474016608,303.398937836646,138.189151352714,2259.17165710671
1364,"051401010906",2008,"Mill Creek","Jefferson","KY","Ohio River","Complex","complex","coal","ST",10416132,12.5509502862584,10.2209052327146,14.8809953398023,191.418052161759,90.2079588209113,1341.13989134693
